"CAI_IND"|"Indicator"|"LOCATION"|"Country"|"TIME"|"Time"|"Value"|"Flag Codes"|"Flags"
"500032"|"Daily newspapers: number of titles"|"ISL"|"Iceland"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"IRL"|"Ireland"|"2004"|"2004"|7||
"500032"|"Daily newspapers: number of titles"|"ITA"|"Italy"|"2004"|"2004"|96||
"500032"|"Daily newspapers: number of titles"|"JPN"|"Japan"|"2004"|"2004"|108||
"500032"|"Daily newspapers: number of titles"|"KOR"|"Republic of Korea"|"2004"|"2004"|139||
"500032"|"Daily newspapers: number of titles"|"LUX"|"Luxembourg"|"2004"|"2004"|6||
"500032"|"Daily newspapers: number of titles"|"NLD"|"Netherlands"|"2004"|"2004"|37||
"500032"|"Daily newspapers: number of titles"|"NZL"|"New Zealand"|"2004"|"2004"|23||
"500032"|"Daily newspapers: number of titles"|"NOR"|"Norway"|"2004"|"2004"|74||
"500032"|"Daily newspapers: number of titles"|"POL"|"Poland"|"2004"|"2004"|42||
"500032"|"Daily newspapers: number of titles"|"PRT"|"Portugal"|"2004"|"2004"|27||
"500032"|"Daily newspapers: number of titles"|"SVK"|"Slovakia"|"2004"|"2004"|13||
"500032"|"Daily newspapers: number of titles"|"ESP"|"Spain"|"2004"|"2004"|151||
"500032"|"Daily newspapers: number of titles"|"SWE"|"Sweden"|"2004"|"2004"|93||
"500032"|"Daily newspapers: number of titles"|"CHE"|"Switzerland"|"2004"|"2004"|96||
"500032"|"Daily newspapers: number of titles"|"TUR"|"Turkey"|"2004"|"2004"|588||
"500032"|"Daily newspapers: number of titles"|"GBR"|"United Kingdom of Great Britain and Northern Ireland"|"2004"|"2004"|109||
"500032"|"Daily newspapers: number of titles"|"USA"|"United States of America"|"2004"|"2004"|1486||
"500032"|"Daily newspapers: number of titles"|"AFG"|"Afghanistan"|"2005"|"2005"|19||
"500032"|"Daily newspapers: number of titles"|"ALB"|"Albania"|"2004"|"2004"|21||
"500032"|"Daily newspapers: number of titles"|"DZA"|"Algeria"|"2004"|"2004"|17||
"500032"|"Daily newspapers: number of titles"|"ASM"|"American Samoa"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"AGO"|"Angola"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"AIA"|"Anguilla"|"2004"|"2004"|0|"n"|"Magnitude nil or negligible"
"500032"|"Daily newspapers: number of titles"|"ATG"|"Antigua and Barbuda"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"ARG"|"Argentina"|"2004"|"2004"|184||
"500032"|"Daily newspapers: number of titles"|"ARM"|"Armenia"|"2004"|"2004"|5||
"500032"|"Daily newspapers: number of titles"|"ABW"|"Aruba"|"2004"|"2004"|9||
"500032"|"Daily newspapers: number of titles"|"BHS"|"Bahamas"|"2004"|"2004"|4||
"500032"|"Daily newspapers: number of titles"|"BHR"|"Bahrain"|"2004"|"2004"|6||
"500032"|"Daily newspapers: number of titles"|"BGD"|"Bangladesh"|"2004"|"2004"|20||
"500032"|"Daily newspapers: number of titles"|"BRB"|"Barbados"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"BLR"|"Belarus"|"2004"|"2004"|13||
"500032"|"Daily newspapers: number of titles"|"BEN"|"Benin"|"2004"|"2004"|34||
"500032"|"Daily newspapers: number of titles"|"BMU"|"Bermuda"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"BOL"|"Bolivia (Plurinational State of)"|"2004"|"2004"|19||
"500032"|"Daily newspapers: number of titles"|"BIH"|"Bosnia and Herzegovina"|"2004"|"2004"|7||
"500032"|"Daily newspapers: number of titles"|"BWA"|"Botswana"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"BRA"|"Brazil"|"2004"|"2004"|532||
"500032"|"Daily newspapers: number of titles"|"VGB"|"British Virgin Islands"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"BRN"|"Brunei Darussalam"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"BGR"|"Bulgaria"|"2004"|"2004"|58||
"500032"|"Daily newspapers: number of titles"|"BFA"|"Burkina Faso"|"2004"|"2004"|5||
"500032"|"Daily newspapers: number of titles"|"BDI"|"Burundi"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"CMR"|"Cameroon"|"2004"|"2004"|10||
"500032"|"Daily newspapers: number of titles"|"CYM"|"Cayman Islands"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"CHL"|"Chile"|"2004"|"2004"|59||
"500032"|"Daily newspapers: number of titles"|"CHN"|"China"|"2004"|"2004"|963||
"500032"|"Daily newspapers: number of titles"|"COL"|"Colombia"|"2004"|"2004"|23||
"500032"|"Daily newspapers: number of titles"|"COM"|"Comoros"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"COK"|"Cook Islands"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"CRI"|"Costa Rica"|"2004"|"2004"|7||
"500032"|"Daily newspapers: number of titles"|"CIV"|"Côte d'Ivoire"|"2004"|"2004"|21||
"500032"|"Daily newspapers: number of titles"|"HRV"|"Croatia"|"2004"|"2004"|13||
"500032"|"Daily newspapers: number of titles"|"CUB"|"Cuba"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"CYP"|"Cyprus"|"2004"|"2004"|8||
"500032"|"Daily newspapers: number of titles"|"PRK"|"Democratic People's Republic of Korea"|"2004"|"2004"|15||
"500032"|"Daily newspapers: number of titles"|"COD"|"Democratic Republic of the Congo"|"2004"|"2004"|12||
"500032"|"Daily newspapers: number of titles"|"DOM"|"Dominican Republic"|"2004"|"2004"|11||
"500032"|"Daily newspapers: number of titles"|"SLV"|"El Salvador"|"2004"|"2004"|5||
"500032"|"Daily newspapers: number of titles"|"EST"|"Estonia"|"2004"|"2004"|13||
"500032"|"Daily newspapers: number of titles"|"ETH"|"Ethiopia"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"FJI"|"Fiji"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"PYF"|"French Polynesia"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"GAB"|"Gabon"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"GMB"|"Gambia"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"GEO"|"Georgia"|"2004"|"2004"|9||
"500032"|"Daily newspapers: number of titles"|"GIB"|"Gibraltar"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"GLP"|"Guadeloupe"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"GUM"|"Guam"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"GIN"|"Guinea"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"GUY"|"Guyana"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"HTI"|"Haiti"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"HKG"|"China, Hong Kong Special Administrative Region"|"2004"|"2004"|46||
"500032"|"Daily newspapers: number of titles"|"IND"|"India"|"2004"|"2004"|1874||
"500032"|"Daily newspapers: number of titles"|"IDN"|"Indonesia"|"2005"|"2005"|863||
"500032"|"Daily newspapers: number of titles"|"IRN"|"Iran (Islamic Republic of)"|"2004"|"2004"|172||
"500032"|"Daily newspapers: number of titles"|"JAM"|"Jamaica"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"JOR"|"Jordan"|"2004"|"2004"|4||
"500032"|"Daily newspapers: number of titles"|"KEN"|"Kenya"|"2004"|"2004"|5||
"500032"|"Daily newspapers: number of titles"|"KWT"|"Kuwait"|"2004"|"2004"|8||
"500032"|"Daily newspapers: number of titles"|"KGZ"|"Kyrgyzstan"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"LAO"|"Lao People's Democratic Republic"|"2004"|"2004"|6||
"500032"|"Daily newspapers: number of titles"|"LVA"|"Latvia"|"2004"|"2004"|23||
"500032"|"Daily newspapers: number of titles"|"LBN"|"Lebanon"|"2004"|"2004"|15||
"500032"|"Daily newspapers: number of titles"|"LBR"|"Liberia"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"LBY"|"Libya"|"2004"|"2004"|4||
"500032"|"Daily newspapers: number of titles"|"LIE"|"Liechtenstein"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"LTU"|"Lithuania"|"2004"|"2004"|14||
"500032"|"Daily newspapers: number of titles"|"MKD"|"North Macedonia"|"2004"|"2004"|10||
"500032"|"Daily newspapers: number of titles"|"MDG"|"Madagascar"|"2004"|"2004"|9||
"500032"|"Daily newspapers: number of titles"|"MWI"|"Malawi"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"MYS"|"Malaysia"|"2004"|"2004"|35||
"500032"|"Daily newspapers: number of titles"|"MDV"|"Maldives"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"MLI"|"Mali"|"2004"|"2004"|9||
"500032"|"Daily newspapers: number of titles"|"MLT"|"Malta"|"2004"|"2004"|4||
"500032"|"Daily newspapers: number of titles"|"MHL"|"Marshall Islands"|"2004"|"2004"|0|"n"|"Magnitude nil or negligible"
"500032"|"Daily newspapers: number of titles"|"MRT"|"Mauritania"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"MUS"|"Mauritius"|"2004"|"2004"|10||
"500032"|"Daily newspapers: number of titles"|"MCO"|"Monaco"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"MNG"|"Mongolia"|"2004"|"2004"|6||
"500032"|"Daily newspapers: number of titles"|"MAR"|"Morocco"|"2004"|"2004"|24||
"500032"|"Daily newspapers: number of titles"|"MOZ"|"Mozambique"|"2004"|"2004"|19||
"500032"|"Daily newspapers: number of titles"|"NAM"|"Namibia"|"2004"|"2004"|4||
"500032"|"Daily newspapers: number of titles"|"ANT"|"Netherlands Antilles"|"2004"|"2004"|5||
"500032"|"Daily newspapers: number of titles"|"NCL"|"New Caledonia"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"NIC"|"Nicaragua"|"2004"|"2004"|6||
"500032"|"Daily newspapers: number of titles"|"NER"|"Niger"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"NGA"|"Nigeria"|"2004"|"2004"|38||
"500032"|"Daily newspapers: number of titles"|"NIU"|"Niue"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"PSE"|"Palestine"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"OMN"|"Oman"|"2004"|"2004"|6||
"500032"|"Daily newspapers: number of titles"|"PAK"|"Pakistan"|"2004"|"2004"|291||
"500032"|"Daily newspapers: number of titles"|"PAN"|"Panama"|"2004"|"2004"|8||
"500032"|"Daily newspapers: number of titles"|"PNG"|"Papua New Guinea"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"PER"|"Peru"|"2004"|"2004"|73||
"500032"|"Daily newspapers: number of titles"|"PHL"|"Philippines"|"2004"|"2004"|82||
"500032"|"Daily newspapers: number of titles"|"PRI"|"Puerto Rico"|"2004"|"2004"|5||
"500032"|"Daily newspapers: number of titles"|"QAT"|"Qatar"|"2004"|"2004"|5||
"500032"|"Daily newspapers: number of titles"|"ROU"|"Romania"|"2004"|"2004"|163||
"500032"|"Daily newspapers: number of titles"|"RUS"|"Russian Federation"|"2004"|"2004"|250||
"500032"|"Daily newspapers: number of titles"|"RWA"|"Rwanda"|"2004"|"2004"|0|"n"|"Magnitude nil or negligible"
"500032"|"Daily newspapers: number of titles"|"KNA"|"Saint Kitts and Nevis"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"VCT"|"Saint Vincent and the Grenadines"|"2004"|"2004"|0|"a"|"Category not applicable"
"500032"|"Daily newspapers: number of titles"|"VCT"|"Saint Vincent and the Grenadines"|"2005"|"2005"|3||
"500032"|"Daily newspapers: number of titles"|"WSM"|"Samoa"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"SMR"|"San Marino"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"STP"|"Sao Tome and Principe"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"SAU"|"Saudi Arabia"|"2004"|"2004"|12||
"500032"|"Daily newspapers: number of titles"|"SEN"|"Senegal"|"2004"|"2004"|13||
"500032"|"Daily newspapers: number of titles"|"SYC"|"Seychelles"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"SGP"|"Singapore"|"2004"|"2004"|11||
"500032"|"Daily newspapers: number of titles"|"SVN"|"Slovenia"|"2004"|"2004"|5||
"500032"|"Daily newspapers: number of titles"|"SLB"|"Solomon Islands"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"ZAF"|"South Africa"|"2004"|"2004"|18||
"500032"|"Daily newspapers: number of titles"|"LKA"|"Sri Lanka"|"2004"|"2004"|12||
"500032"|"Daily newspapers: number of titles"|"SUR"|"Suriname"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"SUR"|"Suriname"|"2005"|"2005"|4||
"500032"|"Daily newspapers: number of titles"|"SWZ"|"Eswatini"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"SYR"|"Syrian Arab Republic"|"2004"|"2004"|4||
"500032"|"Daily newspapers: number of titles"|"TZA"|"United Republic of Tanzania"|"2004"|"2004"|14||
"500032"|"Daily newspapers: number of titles"|"TLS"|"Timor-Leste"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"TGO"|"Togo"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"TTO"|"Trinidad and Tobago"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"TUN"|"Tunisia"|"2004"|"2004"|10||
"500032"|"Daily newspapers: number of titles"|"TKM"|"Turkmenistan"|"2004"|"2004"|2||
"500032"|"Daily newspapers: number of titles"|"UGA"|"Uganda"|"2004"|"2004"|7||
"500032"|"Daily newspapers: number of titles"|"UKR"|"Ukraine"|"2004"|"2004"|55||
"500032"|"Daily newspapers: number of titles"|"ARE"|"United Arab Emirates"|"2004"|"2004"|9||
"500032"|"Daily newspapers: number of titles"|"UZB"|"Uzbekistan"|"2004"|"2004"|5||
"500032"|"Daily newspapers: number of titles"|"VUT"|"Vanuatu"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"VEN"|"Venezuela (Bolivarian Republic of)"|"2004"|"2004"|92||
"500032"|"Daily newspapers: number of titles"|"VIR"|"United States Virgin Islands"|"2004"|"2004"|1||
"500032"|"Daily newspapers: number of titles"|"YEM"|"Yemen"|"2004"|"2004"|6||
"500032"|"Daily newspapers: number of titles"|"ZMB"|"Zambia"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"ZWE"|"Zimbabwe"|"2004"|"2004"|3||
"500032"|"Daily newspapers: number of titles"|"MAC"|"China, Macao Special Administrative Region"|"2004"|"2004"|12||
"500032"|"Daily newspapers: number of titles"|"XDN"|"Sudan (pre-secession)"|"2004"|"2004"|22||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"AUS"|"Australia"|"2004"|"2004"|2.44||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"AUT"|"Austria"|"2004"|"2004"|2.06||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"BEL"|"Belgium"|"2004"|"2004"|2.8||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"CAN"|"Canada"|"2004"|"2004"|3.22||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"CZE"|"Czechia"|"2004"|"2004"|7.95||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"DNK"|"Denmark"|"2004"|"2004"|6.48||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"FIN"|"Finland"|"2004"|"2004"|10.13||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"FRA"|"France"|"2004"|"2004"|1.67||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"FRA"|"France"|"2005"|"2005"|1.69||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"DEU"|"Germany"|"2004"|"2004"|4.2||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"HUN"|"Hungary"|"2004"|"2004"|3.36||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"ISL"|"Iceland"|"2004"|"2004"|10.24||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"IRL"|"Ireland"|"2004"|"2004"|1.72||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"ITA"|"Italy"|"2004"|"2004"|1.64||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"JPN"|"Japan"|"2004"|"2004"|0.85||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"KOR"|"Republic of Korea"|"2004"|"2004"|2.92||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"LUX"|"Luxembourg"|"2004"|"2004"|13.26||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"NLD"|"Netherlands"|"2004"|"2004"|2.28||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"NZL"|"New Zealand"|"2004"|"2004"|5.68||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"NOR"|"Norway"|"2004"|"2004"|16.06||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"POL"|"Poland"|"2004"|"2004"|1.1||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"PRT"|"Portugal"|"2004"|"2004"|2.58||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"SVK"|"Slovakia"|"2004"|"2004"|2.41||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"ESP"|"Spain"|"2004"|"2004"|3.53||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"SWE"|"Sweden"|"2004"|"2004"|10.34||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"CHE"|"Switzerland"|"2004"|"2004"|12.99||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"TUR"|"Turkey"|"2004"|"2004"|8.16||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"GBR"|"United Kingdom of Great Britain and Northern Ireland"|"2004"|"2004"|1.82||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"USA"|"United States of America"|"2004"|"2004"|5.01||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"AFG"|"Afghanistan"|"2005"|"2005"|0.76||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"ALB"|"Albania"|"2004"|"2004"|6.7||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"DZA"|"Algeria"|"2004"|"2004"|0.53||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"AGO"|"Angola"|"2004"|"2004"|0.06||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"AIA"|"Anguilla"|"2004"|"2004"|0|"n"|"Magnitude nil or negligible"
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"ATG"|"Antigua and Barbuda"|"2004"|"2004"|24.61||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"ARG"|"Argentina"|"2004"|"2004"|4.8||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"ARM"|"Armenia"|"2004"|"2004"|1.65||
"DNTPI"|"Daily newspapers: number of titles per 1,000,000 inhabitants"|"ABW"|"Aruba"|"2004"|"2004"|90.81||
